No,ID,Bölüm,Üniversite,Yıl,Puan Türü,Açıklama,İl,Tür,Sıralama (2024),Sıralama (2023),Sıralama (2022),Sıralama (2021),Sıralama (2020),Sıralama (2019),Sıralama (2018),Sıralama (2017),Sıralama (2016),Sıralama (2015),Kontenjan (2024),Kontenjan (2023),Kontenjan (2022),Kontenjan (2021),Kontenjan (2020),Kontenjan (2019),Kontenjan (2018),Kontenjan (2017),Kontenjan (2016),Kontenjan (2015),Toplam Tercih (2023),Toplam Tercih (2022),Toplam Tercih (2021),Toplam Tercih (2020),"Yerleşen (E, 2023)","Yerleşen (K, 2023)","Yerleşen (Mzn, 2023)","Yerleşen (E, 2022)","Yerleşen (K, 2022)","Yerleşen (Mzn, 2022)","Yerleşen (E, 2021)","Yerleşen (K, 2021)","Yerleşen (Mzn, 2021)"
694,108410399,İnşaat Mühendisliği,ORTA DOĞU TEKNİK ÜNİVERSİTESİ,4,SAYISAL,(İngilizce),ANKARA,DEVLET,37842,42219,49564,51406,43551,40603,21600,17442,15220,14103,120,160,180,180,180,180,180,185,180,175,1778,1835,1,2209,138,26,51,144,41,72,147,38,75
695,200290171,Havacılık ve Uzay Mühendisliği,ATILIM ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),ANKARA,VAKIF,37888,35841,41761,44123,45622,0,,,,,5,5,7,8,6,,,,,,174,196,193,449,5,2,4,1,6,5,6,2,4
696,209110027,Bilgisayar Mühendisliği,OSTİM TEKNİK ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),ANKARA,VAKIF,38036,24737,31804,39103,43137,48663,-1,-1,-1,-1,10,9,8,6,6,5,-1,-1,-1,-1,456,556,445,478,8,2,7,6,2,6,5,1,4
697,109410793,Diş Hekimliği,TRAKYA ÜNİVERSİTESİ,5,SAYISAL,,EDİRNE,DEVLET,38056,36903,36395,30590,28804,24981,23100,20856,19065,18631,85,85,85,90,90,90,80,72,60,62,1719,1614,2,1697,32,56,43,29,59,45,33,60,50
698,200690587,Endüstri Mühendisliği,BAŞKENT ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),ANKARA,VAKIF,38080,35680,48735,0,,,,,,,5,6,10,,,,,,,,639,865,0,,2,6,5,7,3,8,0,0,0
699,206552628,Diş Hekimliği,ÜSKÜDAR ÜNİVERSİTESİ,5,SAYISAL,(İngilizce) (Burslu),İSTANBUL,VAKIF,38140,0,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
700,206010318,Bilgisayar Mühendisliği,YAŞAR ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),İZMİR,VAKIF,38173,18661,18195,30364,33839,34812,35000,39860,42498,44466,14,13,12,10,9,5,4,4,5,5,338,685,412,349,11,4,4,11,1,4,9,1,2
701,209410032,Diş Hekimliği,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,5,SAYISAL,(İngilizce) (Burslu),İSTANBUL,VAKIF,38190,37779,38073,32783,,,,,,,7,7,6,6,,,,,,,319,275,418,,3,5,4,2,4,5,2,4,5
702,108310188,Diş Hekimliği,ORDU ÜNİVERSİTESİ,5,SAYISAL,,ORDU,DEVLET,38197,38084,38370,32623,31040,27393,25500,22051,20433,19015,100,100,100,100,90,90,90,82,60,62,2573,2496,3,3632,38,65,63,49,54,62,39,64,74
703,204110386,Tıp,MALTEPE ÜNİVERSİTESİ,6,SAYISAL,(%50 İndirimli),İSTANBUL,VAKIF,38204,0,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,
704,204713268,Diş Hekimliği,İSTANBUL OKAN ÜNİVERSİTESİ,5,SAYISAL,(İngilizce) (Burslu),İSTANBUL,VAKIF,38230,33490,32178,28614,33739,22105,21700,18588,0,0,10,9,10,9,11,7,6,5,,,156,247,955,152,5,5,4,2,8,1,2,7,4
705,107210544,Makine Mühendisliği,MARMARA ÜNİVERSİTESİ,4,SAYISAL,(İngilizce),İSTANBUL,DEVLET,38241,39608,45917,50538,45178,40108,37300,37118,33341,31037,75,70,70,70,70,60,60,62,60,62,1638,1888,2,1686,57,15,25,54,18,26,57,15,38
706,202511535,Endüstri Mühendisliği,İSTANBUL BİLGİ ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),İSTANBUL,VAKIF,38276,25968,24850,30834,26748,26597,28100,28754,24031,22644,13,12,13,11,10,6,6,6,8,7,274,343,306,303,4,9,6,7,6,3,7,4,5
707,102210074,Matematik Öğretmenliği,BOĞAZİÇİ ÜNİVERSİTESİ,4,SAYISAL,(İngilizce),İSTANBUL,DEVLET,38295,38835,31327,35424,35188,32044,32600,26274,19930,12593,20,20,20,20,20,20,20,21,20,21,255,561,535,693,12,9,9,13,8,9,6,15,3
708,108690097,Hukuk,PAMUKKALE ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,,DENİZLİ,DEVLET,38296,26643,33164,39728,18299,27717,30300,0,,,130,130,130,130,110,100,80,,,,3998,4853,3,4553,48,86,71,63,71,61,59,75,63
709,204712446,Tıp,İSTANBUL OKAN ÜNİVERSİTESİ,6,SAYISAL,(İngilizce) (Ücretli),İSTANBUL,VAKIF,38407,0,48337,0,49621,45907,44200,0,,,5,5,50,68,68,64,42,,,,48,101,306,197,0,0,0,1,3,3,13,16,12
710,202910287,Hukuk,ALTINBAŞ ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(Burslu),İSTANBUL,VAKIF,38516,28155,38395,49765,24977,23215,28000,19763,20354,21347,16,34,60,56,60,11,16,15,14,13,466,783,506,338,13,22,23,19,41,34,22,34,30
711,108410478,Bilgisayar Mühendisliği,ORTA DOĞU TEKNİK ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),ANKARA,DEVLET,38550,27355,25837,30980,26741,27636,23800,24136,32373,33839,21,18,16,15,12,5,5,5,5,5,220,281,200,230,18,0,6,13,3,5,12,3,5
712,201110729,Elektrik-Elektronik Mühendisliği,ÇANKAYA ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),ANKARA,VAKIF,38552,32208,45077,53794,52068,52693,45000,44620,39245,37298,10,10,12,12,12,10,9,10,8,8,577,568,379,464,10,1,5,9,3,6,10,2,6
713,110590035,Diş Hekimliği,ALANYA ALAADDİN KEYKUBAT ÜNİVERSİTESİ,5,SAYISAL,,ANTALYA,DEVLET,38609,37095,36080,30739,28951,25731,24000,0,,,80,80,80,80,70,70,60,,,,2140,1877,2,2715,38,44,55,35,47,63,44,38,50
714,206190442,Turizm İşletmeciliği,YEDİTEPE ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(İngilizce) (Burslu),İSTANBUL,VAKIF,38753,33677,62315,84248,,,,,,,3,2,5,,,,,,,,79,186,0,,2,1,1,2,3,1,0,0,0
715,200511083,Rehberlik ve Psikolojik Danışmanlık,BAHÇEŞEHİR ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(İngilizce) (Burslu),İSTANBUL,VAKIF,39023,10620,13183,22251,13117,22466,32000,22407,22213,17951,3,3,5,7,7,6,8,8,7,7,68,111,108,163,1,3,2,1,4,1,4,3,1
716,101111322,Eczacılık,ANKARA ÜNİVERSİTESİ,5,SAYISAL,(İngilizce),ANKARA,DEVLET,39028,42863,42622,38048,36761,34912,31900,26931,26860,26166,30,60,60,60,60,60,60,31,20,21,1680,1719,2,1790,14,48,29,20,42,35,18,44,34
717,206552471,Tıp,ÜSKÜDAR ÜNİVERSİTESİ,6,SAYISAL,(%50 İndirimli),İSTANBUL,VAKIF,39046,33268,28037,24984,22604,23945,-1,-1,-1,-1,31,29,29,39,43,30,-1,-1,-1,-1,264,563,405,947,11,18,9,8,21,20,18,21,21
718,101410012,Diş Hekimliği,ATATÜRK ÜNİVERSİTESİ,5,SAYISAL,,ERZURUM,DEVLET,39115,38087,37281,32056,30735,27296,25500,22375,21010,19410,150,150,150,150,150,150,120,113,110,113,2505,2769,3,4208,64,90,99,60,94,103,65,89,103
719,200610657,Tıp,BAŞKENT ÜNİVERSİTESİ,6,SAYISAL,(Ücretli),ANKARA,VAKIF,39204,31319,28912,24573,23442,20597,20300,15252,14797,13256,55,55,55,70,70,52,52,52,46,38,281,370,430,425,17,38,20,23,32,21,20,50,29
720,206210713,Diş Hekimliği,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,5,SAYISAL,(Burslu),İSTANBUL,VAKIF,39222,36661,35720,30844,29862,22280,21500,19320,16880,16743,10,10,9,11,11,7,6,4,4,6,361,269,404,229,5,6,5,5,4,4,2,9,8
721,208750209,Diş Hekimliği,İSTANBUL KENT ÜNİVERSİTESİ,5,SAYISAL,(İngilizce) (Burslu),İSTANBUL,VAKIF,39280,38234,37020,31861,29090,0,,,,,10,10,10,10,9,,,,,,229,224,222,415,2,9,5,2,8,5,6,4,4
722,108810774,Hukuk,SAKARYA ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,,SAKARYA,DEVLET,39339,28382,36972,43291,17519,26671,29900,22306,23057,21106,240,240,240,240,240,240,240,257,250,257,4964,6082,3,5454,85,161,126,116,130,121,98,148,98
723,102610016,Diş Hekimliği,SİVAS CUMHURİYET ÜNİVERSİTESİ,5,SAYISAL,,SİVAS,DEVLET,39395,38743,38692,32575,31596,27791,25600,22307,20708,19116,110,110,110,110,110,110,100,93,90,82,3974,2510,3,4183,59,82,79,38,75,75,40,73,76
724,200210316,Bilgisayar Mühendisliği,ATILIM ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),ANKARA,VAKIF,39456,22491,26643,36751,43457,42930,45800,48739,53089,44627,10,9,13,13,12,7,7,6,6,5,480,711,653,584,5,5,2,10,3,6,9,4,10
725,110210551,Diş Hekimliği,VAN YÜZÜNCÜ YIL ÜNİVERSİTESİ,5,SAYISAL,,VAN,DEVLET,39505,38446,38374,32391,32843,28737,26800,23089,21221,19777,90,90,90,90,90,90,80,62,40,41,1921,1754,3,3829,40,53,76,44,49,75,52,41,70
726,110090116,Yazılım Mühendisliği,ANKARA YILDIRIM BEYAZIT ÜNİVERSİTESİ,4,SAYISAL,(İngilizce),ANKARA,DEVLET,39557,27795,34400,48920,,,,,,,65,40,40,40,,,,,,,2133,4307,7,,27,14,21,26,15,22,31,10,21
727,204810564,İnşaat Mühendisliği,ÖZYEĞİN ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),İSTANBUL,VAKIF,39643,45814,54016,60105,60570,67538,29900,26375,26176,23583,6,6,8,8,9,6,6,7,8,8,133,145,148,268,5,2,4,6,2,5,3,5,2
728,200190123,Moleküler Biyoloji ve Genetik,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),İSTANBUL,VAKIF,39647,23845,23194,29592,,,,,,,7,7,7,,,,,,,,146,435,0,,6,3,3,4,3,1,0,0,0
729,202790481,Diş Hekimliği,İSTANBUL GELİŞİM ÜNİVERSİTESİ,5,SAYISAL,(Burslu),İSTANBUL,VAKIF,39647,38497,37578,31897,32951,0,,,,,10,10,12,11,9,,,,,,321,234,757,783,2,9,5,7,5,7,5,6,8
730,103810171,Bilgisayar Mühendisliği,ESKİŞEHİR OSMANGAZİ ÜNİVERSİTESİ,4,SAYISAL,,ESKİŞEHİR,DEVLET,39669,28518,33033,42225,46714,49091,53500,60079,61846,55373,105,100,90,90,80,70,70,72,70,72,2520,4055,3,3469,75,28,45,68,25,44,67,26,62
731,200690657,Diş Hekimliği,BAŞKENT ÜNİVERSİTESİ,5,SAYISAL,(%50 İndirimli),ANKARA,VAKIF,39679,37241,33230,0,,,,,,,10,10,10,,,,,,,,260,846,0,,4,6,2,1,9,6,0,0,0
732,203710329,Endüstri Mühendisliği,KADİR HAS ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),İSTANBUL,VAKIF,39737,28380,30868,38175,40375,40655,36300,37504,31705,30276,13,12,14,14,14,9,9,9,9,9,281,410,417,474,4,9,4,8,6,7,7,7,5
733,206210634,Hukuk,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(Burslu),İSTANBUL,VAKIF,39770,22709,26892,42683,20045,23120,25200,19140,20552,20529,11,11,9,11,18,12,10,8,8,13,253,484,262,299,6,6,5,4,5,7,5,6,0
734,110310383,Diş Hekimliği,ZONGULDAK BÜLENT ECEVİT ÜNİVERSİTESİ,5,SAYISAL,,ZONGULDAK,DEVLET,39785,39003,39886,32449,30675,26821,25200,21858,20076,18937,100,100,100,100,100,100,90,82,70,52,2838,1978,2,2722,33,70,57,33,70,74,37,66,68
735,203511347,Mekatronik Mühendisliği,İZMİR EKONOMİ ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),İZMİR,VAKIF,39832,40226,42530,50838,54797,41776,47600,67122,72326,0,6,6,6,5,5,3,3,20,10,,123,193,183,109,5,2,3,4,2,4,4,1,2
736,209710010,Diş Hekimliği,KOCAELİ SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,5,SAYISAL,(Burslu),KOCAELİ,VAKIF,39890,38276,37215,32626,31094,0,,,,,12,9,11,9,9,,,,,,349,328,297,928,6,4,5,6,5,9,3,6,5
737,207950114,Tıp,YÜKSEK İHTİSAS ÜNİVERSİTESİ,6,SAYISAL,(İngilizce) (Ücretli),ANKARA,VAKIF,39901,44833,48698,41212,,,,,,,33,37,42,31,,,,,,,221,191,313,,14,23,20,6,8,12,14,17,20
738,105310416,Diş Hekimliği,İNÖNÜ ÜNİVERSİTESİ,5,SAYISAL,,MALATYA,DEVLET,39963,38866,35286,30132,28845,25495,23600,21160,19280,18122,100,100,100,100,90,90,80,82,70,68,3569,2283,2,2336,56,72,93,37,66,72,47,56,73
739,105510477,Mimarlık,İSTANBUL TEKNİK ÜNİVERSİTESİ,4,SAYISAL,,İSTANBUL,DEVLET,39987,38881,39874,39683,35977,27657,20500,16663,14536,12436,70,80,100,110,110,110,110,113,110,108,1362,1844,2,2154,27,55,20,35,68,28,38,75,36
740,101090580,Psikoloji,ANADOLU ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,,ESKİŞEHİR,DEVLET,40031,37126,51481,0,,,,,,,60,60,60,,,,,,,,3568,14219,0,,11,53,30,20,42,38,0,0,0
741,200612308,İktisat,BAŞKENT ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(İngilizce) (Burslu),ANKARA,VAKIF,40131,58698,90069,100975,90013,86252,90200,87149,0,,5,4,5,5,5,3,2,3,,,211,275,180,139,2,3,2,4,1,2,1,4,1
742,103110469,Elektrik-Elektronik Mühendisliği,DOKUZ EYLÜL ÜNİVERSİTESİ,4,SAYISAL,(İngilizce),İZMİR,DEVLET,40164,36137,41759,45295,43164,42308,41100,40745,38339,36240,90,90,90,90,90,90,100,103,100,103,2326,2479,2,2546,76,17,31,75,18,38,78,15,40
743,105510892,Tekstil Mühendisliği,İSTANBUL TEKNİK ÜNİVERSİTESİ,4,SAYISAL,(İngilizce),İSTANBUL,DEVLET,40179,37073,44630,50798,51787,55985,93000,79905,72000,62300,50,50,60,60,60,60,60,62,60,62,533,718,616,793,21,31,16,23,39,24,26,36,27
744,104410048,Elektronik Mühendisliği,GEBZE TEKNİK ÜNİVERSİTESİ,4,SAYISAL,,KOCAELİ,DEVLET,40202,41222,49000,52452,50736,55377,59200,66660,73249,76007,85,80,80,80,80,80,75,77,75,77,1045,750,808,1088,71,11,38,60,22,37,66,16,53
745,105610652,İşletme,İSTANBUL ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(İngilizce),İSTANBUL,DEVLET,40342,44129,62995,71522,66981,76462,81900,65617,59500,58400,105,100,100,100,100,100,110,113,110,113,1710,2130,2,1900,53,53,48,60,43,51,57,46,42
746,206510279,Psikoloji,ÜSKÜDAR ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(İngilizce) (Burslu),İSTANBUL,VAKIF,40387,24082,27134,30764,20166,26451,23000,14900,15334,14055,10,10,12,12,14,9,9,9,10,9,313,534,338,362,4,9,5,2,10,6,0,12,2
747,202490905,Yönetim Bilişim Sistemleri,İSTANBUL AYDIN ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(İngilizce) (Burslu),İSTANBUL,VAKIF,40427,50037,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
748,209410025,Tıp,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,6,SAYISAL,(%50 İndirimli),İSTANBUL,VAKIF,40465,49676,44055,0,,,,,,,102,102,68,,,,,,,,702,606,0,,36,66,78,30,38,55,0,0,0
749,108410372,Gıda Mühendisliği,ORTA DOĞU TEKNİK ÜNİVERSİTESİ,4,SAYISAL,(İngilizce),ANKARA,DEVLET,40480,42376,48588,53379,48778,48209,48200,41826,41097,32915,50,60,75,85,85,85,85,88,85,77,969,1193,801,1023,14,48,32,20,57,29,22,66,46
750,112690178,Diş Hekimliği,AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,5,SAYISAL,,AFYONKARAHİSAR,DEVLET,40597,39880,40106,33177,31069,27188,25400,0,,,100,100,100,100,90,90,80,,,,3795,3033,3,3352,40,63,58,39,64,62,37,66,66
751,206290226,Tıp,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,6,SAYISAL,(%25 İndirimli),İSTANBUL,VAKIF,40626,41342,44653,0,,,,,,,102,102,76,,,,,,,,765,660,0,,43,59,59,35,41,60,0,0,0
752,109810532,Diş Hekimliği,UŞAK ÜNİVERSİTESİ,5,SAYISAL,,UŞAK,DEVLET,40646,39088,38745,32297,30093,26626,24800,21688,19857,0,100,100,100,100,90,90,80,72,60,,2303,2092,2,2273,24,79,46,40,63,63,43,60,57
753,203510349,Lojistik Yönetimi,İZMİR EKONOMİ ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(İngilizce) (Burslu),İZMİR,VAKIF,40648,28294,66127,110819,37396,49474,82100,105984,58500,69000,6,4,4,4,3,3,3,9,5,4,154,264,64,93,2,3,2,0,4,0,2,2,1
754,105510035,Deniz Ulaştırma İşletme Mühendisliği,İSTANBUL TEKNİK ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (UOLP- Suny Maritime) (%50 İndirimli),İSTANBUL,DEVLET,40674,76609,43135,56018,37176,75899,66400,68903,51900,105000,1,1,1,1,1,1,1,1,1,1,13,28,17,16,1,0,0,1,0,0,1,0,0
755,105810086,Kimya Mühendisliği,İZMİR YÜKSEK TEKNOLOJİ ENSTİTÜSÜ,4,SAYISAL,(İngilizce),İZMİR,DEVLET,40711,45791,56619,63100,66660,73551,74800,65307,65923,69261,45,40,60,60,60,60,60,62,55,47,1148,1133,1,1157,16,25,14,23,39,24,21,41,33
756,300112499,Tıp,DOĞU AKDENİZ ÜNİVERSİTESİ,6,SAYISAL,(İngilizce) (UOLP-Marmara Üniversitesi) (%50 İndirimli),GAZİMAĞUSA,,40917,30089,31797,24645,22755,20910,20800,18249,17384,0,5,5,5,5,5,5,3,4,5,5,127,105,73,139,0,5,2,2,3,1,4,1,4
757,103910867,Diş Hekimliği,FIRAT ÜNİVERSİTESİ,5,SAYISAL,,ELAZIĞ,DEVLET,40936,39867,39590,33383,32546,28300,26100,22925,21131,19683,90,90,90,90,90,90,80,72,60,62,4183,2477,3,3546,50,66,71,44,49,65,40,53,62
758,108190156,Diş Hekimliği,NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ,5,SAYISAL,,NİĞDE,DEVLET,41063,39817,39062,0,,,,,,,40,40,30,,,,,,,,1921,4116,0,,17,24,20,14,17,20,0,0,0
759,111490170,Diş Hekimliği,KÜTAHYA SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,5,SAYISAL,,KÜTAHYA,DEVLET,41063,40053,40444,33200,31388,27658,25600,0,,,90,90,90,90,80,80,60,,,,3820,3006,3,3890,35,58,54,28,65,61,34,59,52
760,203110917,Endüstri Mühendisliği,İSTANBUL MEDİPOL ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),İSTANBUL,VAKIF,41078,33906,35917,43618,45926,46362,49400,51262,49217,47556,10,10,11,11,11,6,6,6,6,6,300,436,443,461,6,5,6,8,3,4,3,8,6
761,110090144,Tıp,ANKARA YILDIRIM BEYAZIT ÜNİVERSİTESİ,6,SAYISAL,(İngilizce) (KKTC Uyruklu),ANKARA,DEVLET,41080,25094,47841,0,,,,,,,1,1,1,,,,,,,,8,11,0,,0,1,0,1,0,0,0,0,0
762,209810014,Diş Hekimliği,İSTANBUL GALATA ÜNİVERSİTESİ,5,SAYISAL,(Burslu),İSTANBUL,VAKIF,41146,40186,38645,32616,32678,0,,,,,12,12,12,10,9,,,,,,338,265,484,655,5,8,11,6,6,9,3,7,6
763,201190059,Yönetim Bilişim Sistemleri,ÇANKAYA ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(İngilizce) (Burslu),ANKARA,VAKIF,41237,51833,82851,130182,,,,,,,11,13,12,10,,,,,,,463,534,413,,6,8,9,5,7,11,9,1,7
764,201790218,Hukuk,İSTANBUL GEDİK ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(Burslu),İSTANBUL,VAKIF,41244,25347,30574,32933,23580,32908,-1,-1,-1,-1,13,13,12,9,18,12,-1,-1,-1,-1,241,266,356,561,10,4,8,4,8,7,4,5,3
765,100190208,Hukuk,BOLU ABANT İZZET BAYSAL ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,,BOLU,DEVLET,41261,28668,34834,35965,,,,,,,90,90,90,60,,,,,,,3213,3282,6,,29,64,50,32,61,51,22,40,40
766,108210841,Hukuk,ONDOKUZ MAYIS ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,,SAMSUN,DEVLET,41290,28789,36180,38555,19849,31122,35100,26450,27445,25783,130,130,130,130,110,100,100,185,200,205,3399,3226,3,4997,58,76,69,59,75,75,58,76,69
767,210401725,Diş Hekimliği,İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ,5,SAYISAL,(Burslu),İSTANBUL,,41419,40515,40031,32772,,,,,,,8,8,8,6,,,,,,,527,,,,3,6,8,4,4,7,4,2,1
768,300190395,Diş Hekimliği,DOĞU AKDENİZ ÜNİVERSİTESİ,5,SAYISAL,(UOLP-Sağlık Bilimleri Üniversitesi) (Burslu),GAZİMAĞUSA,,41443,41274,39172,35305,32565,29870,-1,-1,-1,-1,8,10,10,10,10,10,-1,-1,-1,-1,232,287,181,413,5,5,4,5,5,7,2,8,9
769,107390149,Diş Hekimliği,BURDUR MEHMET AKİF ERSOY ÜNİVERSİTESİ,5,SAYISAL,,BURDUR,DEVLET,41651,40800,41148,34203,,,,,,,70,70,70,60,,,,,,,3049,2831,5,,32,40,35,26,46,51,29,33,43
770,101190759,Siyaset Bilimi ve Kamu Yönetimi,ANKARA ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,,ANKARA,DEVLET,41745,0,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,
771,108090090,Diş Hekimliği,NEVŞEHİR HACI BEKTAŞ VELİ ÜNİVERSİTESİ,5,SAYISAL,,NEVŞEHİR,DEVLET,41749,40729,40889,34992,,,,,,,70,70,70,60,,,,,,,3356,3615,5,,30,42,38,23,49,47,25,37,45
772,108710254,Diş Hekimliği,RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ,5,SAYISAL,,RİZE,DEVLET,41769,41517,41974,35053,32871,28780,26400,22566,20993,19508,80,80,80,80,80,80,80,62,50,41,2906,2798,3,4487,36,46,47,32,50,62,26,56,54
773,207650949,Tıp,BİRUNİ ÜNİVERSİTESİ,6,SAYISAL,(İngilizce) (%25 İndirimli),İSTANBUL,VAKIF,41771,48157,49768,44355,36260,37048,-1,-1,-1,-1,51,51,51,51,42,18,-1,-1,-1,-1,285,364,360,464,21,30,29,20,30,25,15,36,22
774,101110378,Eczacılık,ANKARA ÜNİVERSİTESİ,5,SAYISAL,,ANKARA,DEVLET,41800,42983,40771,37663,35656,33421,31500,27710,27111,26246,80,120,120,140,140,140,140,144,140,144,2976,3667,4,4215,37,86,47,30,93,83,29,115,90
775,202090268,Yönetim Bilişim Sistemleri,IŞIK ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(İngilizce) (Burslu),İSTANBUL,VAKIF,41827,32608,57603,67057,,,,,,,6,6,7,6,,,,,,,142,163,233,,2,5,3,5,2,3,4,2,3
776,202790928,Diş Hekimliği,İSTANBUL GELİŞİM ÜNİVERSİTESİ,5,SAYISAL,(İngilizce) (Burslu),İSTANBUL,VAKIF,41883,0,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
777,205710614,Bilgisayar Mühendisliği,TÜRK HAVA KURUMU ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),ANKARA,VAKIF,42044,32036,42869,51296,51969,51656,54900,60428,0,0,12,10,15,14,15,9,8,8,7,7,740,862,577,576,9,4,6,10,5,9,7,7,6
778,200611416,Elektrik-Elektronik Mühendisliği,BAŞKENT ÜNİVERSİTESİ,4,SAYISAL,(Burslu),ANKARA,VAKIF,42098,33272,45341,51529,50755,44890,41200,40481,34041,31847,10,10,12,12,12,8,8,7,6,6,377,382,282,299,9,2,6,9,3,6,8,4,6
779,105510829,Petrol ve Doğalgaz Mühendisliği,İSTANBUL TEKNİK ÜNİVERSİTESİ,4,SAYISAL,(İngilizce),İSTANBUL,DEVLET,42145,57169,76573,90761,98902,100328,106000,92669,,,30,40,50,60,60,60,60,62,50,52,1099,1128,812,835,31,10,18,36,16,30,48,14,36
780,209810052,Diş Hekimliği,İSTANBUL GALATA ÜNİVERSİTESİ,5,SAYISAL,(İngilizce) (Burslu),İSTANBUL,VAKIF,42244,41091,38560,33266,,,,,,,5,5,6,6,,,,,,,146,198,445,,2,4,2,2,4,4,3,3,3
781,109610164,Moleküler Biyoteknoloji,TÜRK-ALMAN ÜNİVERSİTESİ,4,SAYISAL,(Almanca),İSTANBUL,DEVLET,42319,43201,46659,51782,61918,71969,83400,85708,0,,40,60,60,60,60,60,60,41,,,689,1150,1,1140,23,39,15,22,40,24,28,34,26
782,101990113,Diş Hekimliği,BİLECİK ŞEYH EDEBALİ ÜNİVERSİTESİ,5,SAYISAL,,BİLECİK,DEVLET,42335,0,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,
783,203110398,Elektrik-Elektronik Mühendisliği,İSTANBUL MEDİPOL ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),İSTANBUL,VAKIF,42370,22085,18852,25238,27908,34149,35500,36922,48036,47913,10,10,10,10,10,10,10,10,15,15,143,133,151,236,9,2,3,9,1,3,8,2,4
784,210401739,Diş Hekimliği,İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ,5,SAYISAL,(İngilizce) (Burslu),İSTANBUL,,42385,40251,38395,0,,,,,,,5,5,6,,,,,,,,181,,,,3,3,2,4,2,2,0,0,0
785,107710469,Diş Hekimliği,HATAY MUSTAFA KEMAL ÜNİVERSİTESİ,5,SAYISAL,,HATAY,DEVLET,42468,41606,36660,31285,30204,26728,24900,22021,20208,18872,30,30,80,80,90,90,80,72,60,52,2424,1757,2,2303,21,18,26,43,39,57,40,42,52
786,202391004,Tıp,İSTANBUL AREL ÜNİVERSİTESİ,6,SAYISAL,(%50 İndirimli),İSTANBUL,VAKIF,42485,0,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,
787,103410024,Eczacılık,EGE ÜNİVERSİTESİ,5,SAYISAL,,İZMİR,DEVLET,42548,42885,39880,36867,35288,32850,29400,25953,25052,25125,75,130,130,130,120,120,120,103,100,103,2288,3181,4,3679,47,87,54,46,88,69,60,74,61
